cover,artwork name,song genre,artist,song title,artistic category,mood,year,collections
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource91.jpg,Ethereal Transition,Psychedelic,Tame Impala,Quiet Cosmos,Abstract,Calming,"Dark, Blue, Red","Contemporary, Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource353.jpg,Growth in Shadow,Indie,Bon Iver,Cracks of Serenity,Nature,Calming,"Dark, Vibrant","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241161.jpeg,Rhinoceros Symphony in Color,Psychedelic,Tame Impala,Euphoria Beneath the Rainbow,Surreal,Euphoric,Colorful,"Animal, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324142.jpeg,Dreamy Abstract Edifice,Ambient,Brian Eno,The Abstract Horizon,Abstract,Euphoric,"Blue, Green","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A45.jpeg,Infinite Vibrance,Psychedelic,Tame Impala,Colorful Echoes,Abstract,Euphoric,"Vibrant, Blue, Green, Orange, Red","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324188.jpeg,Ethereal Symphony,Psychedelic,Tame Impala,Beyond the Clouds,Abstract,Calming And Euphoric,Vibrant,"Trippy, Contemporary, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99032.jpeg,Symphony of Light,Psychedelic,Tame Impala,Dreams in Motion,Abstract,Euphoric,"Blue, Yellow, White","Trippy, Graffiti, Neon, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource108.jpg,Neural Horizons,Ambient Electronic,Brian Eno,Dreamscape Movements,Abstract,Euphoric,"Vibrant, Orange, Blue, Red","Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource219.jpg,Dreamscapes in Bloom,Psychedelic Indie,Tame Impala,Floral Reverie,"Abstract, Nature, Maximalist",Calming,"Vibrant, Blue, Green, Purple, Colorful","Flower, Spring, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource611.jpg,Energetic Coastline Reverie,Psychedelic,Tame Impala,Oceanic Dance,Abstract,Euphoric,"Vibrant, Orange, Red, Pink, Yellow, Warm Tone","Trippy, Beach, Summer, Boho, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90012.jpeg,Azure Tranquility,Psychedelic,Tame Impala,Dream Streaks,"Abstract, Surreal","Calming, Wanderlust, Euphoric","Blue, Cool Tone","Surf, Beach, Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource434.jpg,Ethereal Branches,Indie,Alt-J,Tesselate,Abstract,Calming,"Purple, Blue, Yellow","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource299.jpg,Illumination Flow,Psychedelic,Tame Impala,Illumination Flow,Abstract,Calming,"Blue, Vibrant, Cool Tone","Trippy, Neon, Stoner, Contemporary, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource286.jpg,Dreamlike Green Serenity,Psychedelic,Tame Impala,Fields of Whispers,"Abstract, Nature",Calming,"Green, Warm Tone","Nature, Spring, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324117.jpeg,Reflections of an Ethereal Journey,Psychedelic,Tame Impala,Fading Leaves in the Rain,Surreal,Calming,"Green, Blue, Cool Tone","Forest, Trippy, Contemporary, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource453.jpg,Depths of Serenity,Indie,Bon Iver,Golden Resonance,Abstract,Calming,"Blue, Gold, Gray","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8827.jpeg,Inked Harmony,Indie,Calligraphy Masters,Strokes and Curves,Abstract,Calming,"Black And White, Red","Contemporary, Festival, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource443.jpg,Shadow in Motion,Psychedelic Rock,Tame Impala,Shadowscape,Abstract,Wanderlust,"Green, Yellow, Brown","Graffiti, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource661.jpg,Tree of Whirlwinds,Psychedelic,Tame Impala,Vivid Rhythms of Nature,"Abstract, Nature, Maximalist",Euphoric,"Vibrant, Blue, Green, Gold, Orange, White","Trippy, Psychedelic, Forest"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource488.jpg,Dreamy Paths,Indie,Bon Iver,Dreamy Paths,"Abstract, Nature",Wanderlust,"Vibrant, Colorful","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324198.jpeg,Whispers in the Dark,Indie,Bon Iver,Winter Reverie,Nature Surreal,Lonely Calming,Blue Dark,Forest Trippy Winter Calming
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource413.jpg,Green Serenity,Indie,Bon Iver,Nature's Hue,"Abstract, Nature",Calming,"Green, Yellow, Vibrant","Boho, Trippy, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource555.jpg,Misty Shores: Dreamlike Reflections,Psychedelic,Tame Impala,Ocean Reverie,Beach And Surreal,Calming,"Blue, Yellow, Orange, Cool Tone","Beach, Trippy, Summer, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224124.jpeg,Urban Symphony,Psychedelic Indie,Tame Impala,Motion Mirage,Abstract,Wanderlust,Vibrant,"Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource35.jpg,Dreamscape Horizon,Psychedelic,Tame Imaginaria,Vibrant Currents,"Abstract, Surreal, Beach","Calming, Wanderlust, Euphoric","Vibrant, Colorful, Yellow, Green, Blue, Warm Tone","Surf, Beach, Trippy, Summer, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241164.jpeg,Prismatic Reverie,Psychedelic Rock,Tame Impala,Prismatic Dreams,"Abstract, Surreal",Euphoric,Vibrant,"Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224121.jpeg,Dreaming in Dots,Psychedelic,Tame Impala,Feels Like We Only Go Backwards,Abstract,Euphoric,"Red, Blue, Purple, Yellow, Green, Pink","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource118.jpg,Cycling Dreams,Psychedelic,Tame Impala,Endless Cycles,"Urban, Surreal",Wanderlust,"Vibrant, Blue, Grey, Orange","Trippy, Urban, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource668.jpg,Golden Echoes of Nature,Psychedelic,Tame Impala,Flowing Vibes,"Abstract, Nature",Euphoric,"Vibrant, Colorful, Red, Blue, Purple, Green, Gold","Trippy, Boho, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource578.jpg,Serenity in Bloom,Indie,Aurora,Petals of Calm,"Flower Head, Nature",Calming,"Blue, Cool Tone","Flower, Boho, Spring, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241119.jpeg,Vibrant Oasis of Color,Psychedelic,Tame Impala,Chromatic Reverie,Abstract,Euphoric,"Vibrant, Orange, Blue, Purple, Warm","Trippy, Festival, Spring, Contemporary, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource10.jpg,Shadows on the Cliff – A Dance of Light and Rock,Ambient,Brian Eno,Echoes Among the Stones,Surreal,Calming,Black And White,"Trippy, Stoner, Retro, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource81.jpg,Whispering Leaves in the Breeze,Psychedelic,Tame Impala,Dreamscape Forest,Abstract,Calming,"Neutral, Cool Tone","Forest, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99063.jpeg,Prismatic Reflections,Psychedelic,Pink Floyd,Sky Reflections,Abstract,Euphoric,Colorful,"Trippy, Surreal, Festival, Retro, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC1102241101.jpeg,Enchanted Reflections,Indie,Alex Turner,Night Rivers,Abstract,"Wanderlust, Euphoric","Blue, Purple, Cool Tone","Trippy, Neon, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241101.jpeg,Fluid Symphony of Nature,Psychedelic,Tame Impala,River of Colors,Abstract,Calming,Vibrant,"Forest, Spring, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ04.jpeg,Strokes in Harmony,Psychedelic,Tame Impala,Colors Unfinished,Abstract,Calming,"Red, Blue, Neutral (White)","Contemporary, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99030.jpeg,Urban Symphony in Motion,Indie,Tame Impala,Skyline Vibes,Abstract,Euphoric,"Vibrant, Blue","Contemporary, Urban, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224176.jpeg,Blurred Motion of Dreams,Psychedelic,Tame Impala,Dream Waves,Surreal,Euphoric,"Orange, Red, Warm Tone","Trippy, Surreal"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource276.jpg,The Abandoned Dream,Psychedelic Rock,Pink Floyd,Mist of Solitude,Surreal,Lonely,"Green, Neutral","Trippy, Forest, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99050.jpeg,Sea Reflections: Wanderlust in Motion,Psychedelic Rock,Tame Impala,Through the Glass Waves,Abstract And Surreal,Wanderlust,"Blue, Neutral Tones, Reflective Brightness","Contemporary, Trippy, Adventure"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS633.jpeg,Cosmic Chaos,Ambient,Moby,Stars,Abstract,Euphoric,Vibrant,"Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90044.jpeg,Luminous Reverie,Psychedelic,Tame Impala,Dreamwaves,Abstract,Euphoric,"Dark, White, Light Green, Orange","Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241147.jpeg,Swirling Dreams,Psychedelic,Tame Impala,Color Whirlpool,Abstract,Euphoric,"Vibrant, Colorful","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224130.jpeg,Dreamscape in Green,Indie,Bon Iver,Green Reverie,"Abstract, Nature",Calming,Green,"Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource586.jpg,Blossoming Strength,Psychedelic Indie,Florence and the Machine,Dream of Irises,Abstract,Calming,"Vibrant, Blue, Purple, Green, Cool Tone","Flower, Contemporary, Boho, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource153.jpg,Digital Dreamscape,Psychedelic,Tame Impala,Digital Dreamscape,Abstract,"Rebellious, Euphoric",Green,"Graffiti, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource647.jpg,Rhythmic Flow,Psychedelic Rock,Tame Impala,Dream Currents,Abstract,Euphoric,"Black, Red, Purple, Blue","Trippy, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource24.jpg,Serene Whispers of the Forest,Indie,Bon Iver,Quiet Trails,"Abstract, Nature","Calming, Wanderlust","Green, Brown, Cool Tone","Forest, Trippy, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource8.jpg,Dreamlike Indigo Radiance,Psychedelic,Tame Impala,Indigo Reverie,Abstract,Euphoric,"Blue, Purple, Dark","Trippy, Neon, Flower, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224132.jpeg,Dreamy Nightscape Blur,Psychedelic,Tame Impala,Midnight Vibrations,Abstract,Wanderlust,"Cool Tone, Blue, Dark","Trippy, Contemporary, Neon, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource167.jpg,Tranquil Blue Illumination,Indie,Aurora,Ocean Light,Abstract,Calming,"Blue, Cool Tone","Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource660.jpg,Euphoric Horizons,Indie,Lorde,Luminescent Echoes,Abstract,Euphoric,"Vibrant, Blue, White, Gold","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99013.jpeg,Radiant Daydreams,Indie,Aurora,Sunbeam Reverie,Abstract,Euphoric,"Vibrant, Blue, Yellow","Contemporary, Summer, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource164.jpg,Mirrored Enigma,Electronic,Boards of Canada,Gyroscope,Abstract,Euphoric,"Blue, Purple","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource17.jpg,Symphony of Ripples,Ambient,Sigur Rós,Reflected Serenity,Abstract,Calming,"Blue, Green, Brown, Warm, Cool Tone, Vibrant","Contemporary, Boho, Stoner, Spring, Trippy, Forest"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource497.jpg,Dreamscape in Bloom,Dreamy Psychedelic,Tame Impala,Fields of Serenity,"Abstract, Nature","Calming, Wanderlust","Vibrant, Pink, Blue, Light Brown","Trippy, Flower, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource522.jpg,"""Mystic Waters""",Indie,Sigur Rós,"""Sæglópur""",Abstract,Euphoric,"Blue, Purple, Yellow","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource202.jpg,Reflections of Serenity,Indie,The Ocean Collective,Tides of Wanderlust,Surreal,"Calming, Wanderlust","Vibrant, Colorful, Blue","Surf, Beach, Summer, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224160.jpeg,Ethereal Growth,Indie,Tame Impala,Blurry Horizons,Abstract,Euphoric,"Green, Yellow, Vibrant, Colorful","Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224153.jpeg,Dreamscape Blur,Psychedelic,Tame Impala,Magenta Reverie,"Abstract, Surreal, Trippy","Euphoric, Wanderlust","Magenta, Pink, Green, Purple, Vibrant","Trippy, Neon, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324127.jpeg,Dreamy Horizons,Psychedelic,Tame Impala,Grass Reverie,"Abstract, Surreal","Calming, Euphoric","Vibrant, Orange, Yellow, Blue, White","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A5.jpeg,Intertwined Neon Dreams,Psychedelic Electronica,Tame Impala,Emerald Flow,"Abstract, Surreal","Euphoric, Wanderlust","Vibrant, Colorful, Green, Blue, Orange, Purple, Pink","Trippy, Neon, Stoner, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource401.jpg,Dreamscape Branches,Psychedelic,Tame Impala,Wandering Luminescence,Abstract,Euphoric,"Vibrant, Blue, Red, Purple, Yellow","Trippy, Fall, Forest, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224140.jpeg,Swirling Chromatic Symphony,Psychedelic,Tame Impala,Chromatic Waves,Abstract,Euphoric,"Vibrant, Pink, Green, Purple","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8819.jpeg,Rolling Reflections,Psychedelic,Tame Impala,Circles of Light,Abstract,Calming,"Yellow, Black","Trippy, Contemporary, Stoner, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource142.jpg,Misty Shores of Time,Psychedelic,Tame Waves,Fluid Horizons,Abstract,Calming,"Green, Brown, Neutral, Cool Tone","Surf, Trippy, Beach, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource214.jpg,Reflections of a Wanderer,Indie,Bon Iver,Through the Glass Door,Surreal,Wanderlust,"Orange, Green, Yellow, Pink","Contemporary, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource613.jpg,A Study in Orange,Psychedelic,Tame Impala,Swirls of Color,Abstract,Euphoric,"Warm Tone, Vibrant, Yellow, Orange, Red, Blue, Purple","Trippy, Contemporary, Summer, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324112.jpeg,Dreamscape of Autumn Reflections,Indie,Sufjan Stevens,Autumnal Reveries,Abstract,Calming,"Vibrant, Orange, Yellow, Red, Pink, Blue, Gray","Fall, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource7.jpg,Calm Luminance: A Blend of Soft Vibrancy,Indie,Beach House,Whispers of Lily Bloom,Abstract,Calming,"Vibrant, Yellow, Blue, White","Boho, Contemporary, Trippy, Flower, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9909.jpeg,Futuristic City Dreams,Psychedelic Pop,Tame Impala,Energetic Horizons,"Abstract, Urban","Euphoric, Wanderlust","Vibrant, Red, Blue, White","Neon, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224167.jpeg,The Mystical Ocean Dance,Psychedelic,Ocean Dream Collective,Whaleship Symphony,Surreal,Wanderlust,"Blue, Vibrant, Cool Tone","Animal, Summer, Surf, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource513.jpg,Ethereal Tides,Ambient,Enigmatic Voyage,Fields of Serenity,Abstract,Calming,"Blue, Green, Brown, Cool Tone, Neutral","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource1.jpg,Chaotic Serenity,Psychedelic,Tame Impala,Through the Abstract Veil,Abstract,Rebellious,"Blue, Black, And White","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource657.jpg,Spectrum Flux,Electronic Indie,Tame Impala,Colorful Chaos,Abstract,Euphoric,Vibrant,"Trippy, Boho, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90060.jpeg,Ethereal Horizons,Psychedelic,Tame Impala,Sky Reverie,"Abstract, Surreal","Calming, Euphoric","Vibrant, Colorful, Blue, Magenta","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource565.jpg,Leaves in Motion,Psychedelic,Tame Impala,Leaves in Motion,Nature,Wanderlust,Yellow Orange,Fall Trippy
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource715.jpg,Ethereal Flux,Psychedelic,Tame Impala,Ethereal Flux,Abstract,Euphoric,"Vibrant, Colorful, Blue, Gold, Black, Mustard Yellow, Cool Tone, Warm Tone","Contemporary, Trippy, Graffiti, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource192.jpg,Coastal Dreamscape,Indie,Tame Impala,Walking on a Mesh of Dreams,Beach,Calming,"Blue, Green, Neutral, Cool Tone","Beach, Nature, Summer, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCTEA02024PRO.jpeg,Whimsical Blend,Indie,Beirut,Cherubic Hymn,Abstract,Euphoric,"Yellow, Green","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource620.jpg,Bloom in Motion,Psychedelic,Tame Impala,Colorful Whispers,"Abstract, Nature","Euphoric, Calming","Vibrant, Yellow, Red, Blue, Green, Pink, Purple","Spring, Retro, Flower, Boho, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324173.jpeg,Dream Threads in Vivid Motion,Psychedelic Pop,Tame Impala,Colorful Reverie,"Abstract, Surreal",Euphoric,"Vibrant, Red, Yellow, Blue","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC990698.jpeg,Luminous Flux,Ambient,Enigma,Emerging Reflections,Abstract,Calming,"Blue, Green, White","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC1102241112.jpeg,Ocean Symphony of Vibrance,Psychedelic Indie,Tame Impala,Chromatic Currents,Abstract,Euphoric,"Blue, Vibrant, Colorful, Gold, Red, Orange, Yellow, White, Brown","Contemporary, Trippy, Festival"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A49.jpeg,Ethereal Reef in Dreamlight,Psychedelic,Tame Impala,"""Chasing Neon Currents""",Abstract,Euphoric,Vibrant,"Trippy, Stoner, Neon, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource529.jpg,Fiery Transitions: Autumn Symphony,Indie Psychedelic,Aurora,Changing Seasons,Abstract,Wanderlust,"Vibrant, Red, Green, Blue","Fall, Trippy, Nature"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource649.jpg,Vortex of Hues,Indie,Florence and The Machine,The Color Wheel,Abstract,Euphoric,"Vibrant, Colorful, Blue, Red, Magenta, Yellow","Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99060.jpeg,Reflections in the Sky,Ambient Indie,Sigur Rós,Sky Bound Reverie,Nature,Calming,Blue Cool Tone,Nature Contemporary Trippy Summer
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource179.jpg,Geometric Echoes,Indie,Echoed Forms,Shadows of Symmetry,Abstract,Calming Lonely,Neutral Dark,Trippy Contemporary
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource133.jpg,Surreal Workshop Dream,Indie,Tame Impala,Feels Like We Only Go Backwards,Surreal,Euphoric,"Vibrant, Yellow, Brown, Red","Trippy, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9901.jpeg,Trail of Light and Motion,Psychedelic Electronica,Flume,Vivid Horizons,Abstract,Euphoric,Vibrant,"Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC900126.jpeg,Serenity by the Shifting Sands,Indie,Bon Iver,Hazy Horizons,Nature,Calming,"Neutral, Green, Blue, Orange","Beach, Nature, Boho, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource697.jpg,Whispering Hues,Indie,Bon Iver,Whispering Hues,Abstract,Calming,"Neutral, Cool Tone, Blue","Contemporary, Minimalist, Hipstoric, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource193.jpg,Dreamscapes Intertwined,Psychedelic,Tame Impala,Layered Horizons,Surreal,"Calming, Wanderlust","Green, Brown, Blue, Yellow, Red","Trippy, Boho, Retro, Palm Tree, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource703.jpg,Energetic Symphony,Psychedelic,Tame Impala,Let it Happen,Abstract,Euphoric,"Blue, Yellow, Green, Red","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource90.jpg,Ethereal Glow,Psychedelic,Sigur Rós,Ethereal Glow,"Abstract, Minimalist",Calming,"Dark, Black And White, Orange, Yellow","Trippy, Space, Minimalist, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource409.jpg,Ripples of Memory,Ambient,Bon Iver,River Echoes,Nature,Calming,"Green, Yellow, Gray, Blue, Neutral","Forest, Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241150.jpeg,Shadows of Ambiguity,Psychedelic,Unknown Mortals Orchestra,Echoes of Form,Surreal,Lonely,"Warm, Dark","Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource67.jpg,Vibrant Multi-colored Handprint Symphony,Indie,Fleet Foxes,Colors of Joy,Abstract,Euphoric,"Blue, Orange, Green","Festival, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource803.jpeg,Spiral Radiance,Psychedelic,Tame Impala,Energy Spiral,Abstract,"Euphoric, Calming","Vibrant, Warm, Red, Yellow","Trippy, Boho, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324169.jpeg,Vivid Night Reverie,Psychedelic,Tame Impala,Echoes of the Night,Abstract,Euphoric,"Vibrant, Colorful, Dark","Bar, Neon, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8811.jpeg,Screaming Sol Eclipse,Psychedelic,Pink Floyd,Echoes of the Unknown,Surreal,Euphoric,"Vibrant, Dark, Red, Yellow, Black","Trippy, Stoner, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource584.jpg,"""Vivid Escapade""",Psychedelic,Tame Impala,"""Powdered Glow""",Abstract,Euphoric,"Vibrant, Orange, Yellow, Brown, Red","Festival, Trippy, Fall"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241156.jpeg,Mischief in the Field of Dreams,Psychedelic Rock,Imagine Dragons,God of Whimsy,Maximalist,Euphoric,Vibrant,"Trippy, Animal, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource329.jpg,Ethereal Blend,Psychedelic,Tame Impala,Blended Hues,Abstract,Calming,Vibrant Colorful Blue Green Pink Purple Yellow,Trippy Boho Summer
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource694.jpg,Harmonious Energy (Yellow and Blue),Psychedelic,Tame Impala,Waves of Color,Abstract,Calming,"Yellow, Blue, Vibrant","Contemporary, Trippy, Boho, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241117.jpeg,Dreamy Rose in a Blurred Field,Psychedelic,Tame Impala,Blooming Vibes,"Abstract, Nature, Flower","Calming, Euphoric","Red, Green, Vibrant","Flower, Nature, Contemporary, Spring, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource141.jpg,Lucid Dimensions,Psychedelic,Tame Impala,Glass Reflections,Abstract Surreal,Lonely Calming,Blue Purple Cool Tone Colorful,Trippy Neon Contemporary Space
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource536.jpg,"""Ethereal Depths""",Indie,Bon Iver,"""Holocene""",Abstract,Calming,"Blue, Brown","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource464.jpg,Dreamy Forest Tapestry,Indie,Florence and the Machine,Sky Full of Song,"Abstract, Surreal, Nature",Calming,"Blue, Purple","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource622.jpg,Aquatic Dreams,Psychedelic,Tame Impala,Currents of Color,Abstract,Calming,Vibrant And Colorful,"Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource120.jpg,Dreaming Motion,Indie,Bon Iver,Calm Waters,Surreal,Calming,"Blue, Green","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource246.jpg,Tranquil Ripples of Color,Psychedelic,Tame Impala,Bubbles in the Tide,Abstract,Calming,"Brown, Pink, Purple","Nature, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource278.jpg,Layered Horizons,Psychedelic Rock,Tame Impala,Dreamscape Melodies,Abstract,Euphoric And Calming,Vibrant And Cool Tone,"Trippy, Nature, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource149.jpg,The Green Metamorphosis,Psychedelic,Tame Impala,Kaleidoscopic Mind,"Abstract, Surreal, Modern Pop",Adventurous,"Green, Vibrant","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A7.jpeg,Spiraling Dreams in Pink,Psychedelic Rock,Tame Impala,Vortex of Vibrance,Abstract,Euphoric And Wanderlust,"Vibrant Pink, Magenta, Black","Trippy, Neon, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource134.jpg,Shadows of Serenity,Psychedelic,Pink Floyd,Shadows Collide,"Abstract, Surreal",Calming,"Blue, Brown, White, Neutral, Cool Tone","Contemporary, Trippy, Hipstoric"
